Timestamp,Provider,Counter Name,Counter Type,Mean/Increment
07/20/2026 22:40:10,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,0
07/20/2026 22:40:10,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen2],Metric,0
07/20/2026 22:40:10,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen0],Metric,0
07/20/2026 22:40:10,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=poh],Metric,0
07/20/2026 22:40:10,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,0
07/20/2026 22:40:10,System.Runtime,dotnet.gc.last_collection.memory.committed_size (By),Metric,1006632960
07/20/2026 22:40:10,System.Runtime,dotnet.assembly.count ({assembly}),Metric,16
07/20/2026 22:40:10,System.Runtime,dotnet.process.cpu.count ({cpu}),Metric,16
07/20/2026 22:40:10,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen1],Metric,0
07/20/2026 22:40:10,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen2],Metric,0
07/20/2026 22:40:10,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen0],Metric,0
07/20/2026 22:40:10,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=poh],Metric,0
07/20/2026 22:40:10,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=loh],Metric,0
07/20/2026 22:40:10,System.Runtime,dotnet.process.memory.working_set (By),Metric,397508608
07/20/2026 22:40:10,System.Runtime,dotnet.timer.count ({timer}),Metric,0
07/20/2026 22:40:11,System.Runtime,dotnet.jit.compilation.time (s / 1 sec),Rate,0.07736870000000001
07/20/2026 22:40:11,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,0
